"","X1","doc_id","Date","pr_nr","pr_date","short_text","docket_nb","date","year","pr_dummy","decision_type","second_senate_dummy","chamber_decision","unanimous","sep_op","oral","bvr","bvl","bvq","bvc","bve","bvf","bvb","bvg","bvk","bvh","bvm","bvn","pbvu","bvp","unsuc_dec","uncons","hyp_time_minus","prior_attention","count","lower_co_uncons","status_quo"
"909",909,"20140715_2bve000214.txt",20140715,"62/2014","17. Juli 2014","Ergaenzende Informationen zum Verfahren „aeusserungsbefugnisse von Regierungsmitgliedern“Siehe auchPressemitteilung Nr. 62/2014 vom 17. Juli 2014
","2 BvE 2/14",2014-07-15 02:00:00,2014,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014-07-05 02:00:00,0,1652,0,0
"910",910,"20140723_1bvl001012.txt",20140723,"76/2014","9. September 2014","Sozialrechtliche Regelbedarfsleistungen derzeit noch verfassungsgemaessSiehe auchPressemitteilung Nr. 76/2014 vom 9. September 2014
","1 BvL 10/12",2014-07-23 02:00:00,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014-07-13 02:00:00,1,24577,0,0
"911",911,"20140916_2bve001312.txt",20140916,NA,NA,"A-limine-Abweisung eines Antrags im Organstreitverfahren: Mangelnde Antragsbefugnis einer Partei bzgl. der Zustimmung des Bundestages zu Finanzhilfen fuer Spanien sowie bzgl. der Unterlassung einer Volksabstimmung
","2 BvE 13/12",2014-09-16 02:00:00,2014,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014-09-06 02:00:00,0,1792,0,0
"912",912,"20141007_2bvr164111.txt",20141007,"87/2014","7. Oktober 2014","Verfassungsbeschwerden in Sachen Optionskommunen nur zu geringem Teil erfolgreichSiehe auchPressemitteilung Nr. 87/2014 vom 7. Oktober 2014
","2 BvR 1641/11",2014-10-07 02:00:00,2014,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014-09-27 02:00:00,0,29507,0,1
"913",913,"20141021_2bve000511.txt",20141021,"91/2014","21. Oktober 2014","Informationsrecht der Bundestagsabgeordneten ueber Ruestungsexporte nach der Genehmigungsentscheidung im BundessicherheitsratSiehe auchPressemitteilung Nr. 91/2014 vom 21. Oktober 2014
","2 BvE 5/11",2014-10-21 02:00:00,2014,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014-10-11 02:00:00,1,29974,0,0
"914",914,"20141022_2bvr066112.txt",20141022,"103/2014","20. November 2014","Vertraglich vereinbarte Loyalitaetsobliegenheiten in kirchlichen Arbeitsverhaeltnissen unterliegen weiterhin nur eingeschraenkter ueberpruefung durch die staatlichen GerichteSiehe auchPressemitteilung Nr. 103/2014 vom 20. November 2014
","2 BvR 661/12",2014-10-22 02:00:00,2014,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014-10-12 02:00:00,1,25620,0,1
"915",915,"20141104_2bvr223813.txt",20141104,NA,NA,"Sofortige Beschwerde gegen einen Kostenfestsetzungsbeschluss und Hilfsantrag auf Neufestsetzung des Gegenstandswerts der anwaltlichen Taetigkeit erfolglos
","2 BvR 2238/13",2014-11-04 01:00:00,2014,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014-10-25 02:00:00,0,1770,0,0
"916",916,"20141105_1bvf000311.txt",20141105,NA,NA,"Normenkontrollantrag gegen Luftverkehrsteuergesetz erfolglos
","1 BvF 3/11",2014-11-05 01:00:00,2014,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014-10-26 02:00:00,0,9368,0,0
"917",917,"20141119_2bvl000213.txt",20141119,NA,NA,"Selbstverwaltungsgarantie erfordert Mitentscheidungsrecht der kreisangehoerigen Gemeinden bei der Standortplanung fuer Grund- und Hauptschulen
","2 BvL 2/13",2014-11-19 01:00:00,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014-11-09 01:00:00,0,12051,1,0
"918",918,"20141202_1bvr310609.txt",20141202,"2/2015","4. Januar 2015","Gegen die uebermittlung von Daten aus Gerichtsakten an eine nicht verfahrensbeteiligte Behoerde ist effektiver Rechtsschutz erforderlichSiehe auchPressemitteilung Nr. 2/2015 vom 14. Januar 2015
","1 BvR 3106/09",2014-12-02 01:00:00,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-11-22 01:00:00,0,3841,0,0
"919",919,"20141204_2bve000314.txt",20141204,"114/2014","12. Dezember 2014","Antrag im Organstreitverfahren zur Zeugenvernehmung von Edward Snowden in Berlin ist unzulaessigSiehe auchPressemitteilung Nr. 114/2014 vom 12. Dezember 2014
","2 BvE 3/14",2014-12-04 01:00:00,2014,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014-11-24 01:00:00,0,6740,0,0
"920",920,"20141216_1bvr214211.txt",20141216,"5/2015","7. Januar 2015","Unterlassen einer Richtervorlage aufgrund unvertretbarer verfassungskonformer Gesetzesauslegung verletzt die Garantie des gesetzlichen RichtersSiehe auchPressemitteilung Nr. 5/2015 vom 27. Januar 2015
","1 BvR 2142/11",2014-12-16 01:00:00,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014-12-06 01:00:00,0,13184,0,0
"921",921,"20141216_2bve000212.txt",20141216,"1/2015","8. Januar 2015","Organstreitverfahren im Zusammenhang mit der Wahl von Joachim Gauck zum Bundespraesidenten am 18. Maerz 2012 erfolglos
","2 BvE 2/12",2014-12-16 01:00:00,2014,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014-12-06 01:00:00,0,3985,0,0
"922",922,"20141216_2bve000214.txt",20141216,"115/2014","16. Dezember 2014","Antrag der NPD gegen die Bundesfamilienministerin erfolglosSiehe auchPressemitteilung Nr. 115/2014 vom 16. Dezember 2014
","2 BvE 2/14",2014-12-16 01:00:00,2014,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014-12-06 01:00:00,0,8178,0,0
"923",923,"20141217_1bvl002112.txt",20141217,"116/2014","17. Dezember 2014","Privilegierung des Betriebsvermoegens bei der Erbschaftsteuer ist in ihrer derzeitigen Ausgestaltung nicht in jeder Hinsicht mit der Verfassung vereinbarSiehe auchPressemitteilung Nr. 116/2014 vom 17. Dezember 2014
","1 BvL 21/12",2014-12-17 01:00:00,2014,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014-12-07 01:00:00,0,40216,1,0
"924",924,"20150113_2bve000113.txt",20150113,NA,NA,"Unzulaessigkeit einer objektiven Beanstandungsklage im Organstreit
","2 BvE 1/13",2015-01-13 01:00:00,2015,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015-01-03 01:00:00,1,2143,0,0
"925",925,"20150114_1bvr093112.txt",20150114,"13/2015","11. Maerz 2015","Regelung im thueringischen Ladenoeffnungsgesetz zur Freistellung der Beschaeftigten in Verkaufsstellen an zwei Samstagen im Monat ist verfassungsgemaessSiehe auchPressemitteilung Nr. 13/2015 vom 11. Maerz 2015
","1 BvR 931/12",2015-01-14 01:00:00,2015,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-01-04 01:00:00,1,12446,0,0
"926",926,"20150127_1bvr047110.txt",20150127,"14/2015","13. Maerz 2015","Ein pauschales Kopftuchverbot fuer Lehrkraefte in oeffentlichen Schulen ist mit der Verfassung nicht vereinbarSiehe auchPressemitteilung Nr. 14/2015 vom 13. Maerz 2015
","1 BvR 471/10",2015-01-27 01:00:00,2015,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-01-17 01:00:00,0,27511,0,1
"927",927,"20150224_1bvr047214.txt",20150224,"16/2015","18. Maerz 2015","Auskunftsanspruch des Scheinvaters gegen die Mutter ueber geschlechtliche Beziehungen setzt eine eigene gesetzliche Grundlage vorausSiehe auchPressemitteilung Nr. 16/2015 vom 18. Maerz 2015
","1 BvR 472/14",2015-02-24 01:00:00,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-14 01:00:00,0,6662,0,0
"928",928,"20150319_2bvb000113.txt",20150319,NA,NA,"Hinweisbeschluss im NPD-Verbotsverfahren
","2 BvB 1/13",2015-03-19 01:00:00,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015-03-09 01:00:00,1,963,0,0
"929",929,"20150324_1bvr288011.txt",20150324,"26/2015","30. April 2015","Unterschiedliche grunderwerbsteuerliche Behandlung von amtlicher und freiwilliger Baulandumlegung ist verfassungsgemaessSiehe auchPressemitteilung Nr. 26/2015 vom 30. April 2015
","1 BvR 2880/11",2015-03-24 01:00:00,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-03-14 01:00:00,0,6566,0,0
"930",930,"20150421_2bvr132212.txt",20150421,"34/2015","28. Mai 2015","Altershoechstgrenzen fuer die Einstellung in den oeffentlichen Dienst in Nordrhein-Westfalen verfassungswidrigSiehe auchPressemitteilung Nr. 34/2015 vom 28. Mai 2015
","2 BvR 1322/12",2015-04-21 02:00:00,2015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015-04-11 02:00:00,0,16476,0,1
"931",931,"20150505_2bvl001709.txt",20150505,"27/2015","5. Mai 2015","R 1-Besoldung der Jahre 2008 bis 2010 in Sachsen-Anhalt verfassungswidrigSiehe auchPressemitteilung Nr. 27/2015 vom 5. Mai 2015
","2 BvL 17/09",2015-05-05 02:00:00,2015,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-04-25 02:00:00,0,31249,1,0
"932",932,"20150512_1bvr150113.txt",20150512,"39/2015","10. Juni 2015","Verfassungsbeschwerden gegen die Errichtung der BTU Cottbus-Senftenberg teilweise erfolgreichSiehe auchPressemitteilung Nr. 39/2015 vom 10. Juni 2015
","1 BvR 1501/13",2015-05-12 02:00:00,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-05-02 02:00:00,0,15541,0,1
"933",933,"20150519_2bve000111.txt",20150519,NA,NA,"
","2 BvE 1/11",2015-05-19 02:00:00,2015,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015-05-09 02:00:00,0,15348,0,0
"934",934,"20150602_2bve000512.txt",20150602,NA,NA,"Einstellung zweier Organstreitverfahren nach Verzicht des Antragstellers auf sein Bundestagsmandat und Antragsruecknahme
","2 BvE 5/12",2015-06-02 02:00:00,2015,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015-05-23 02:00:00,0,2115,0,0
"935",935,"20150602_2bve000711.txt",20150602,"37/2015","2. Juni 2015","Parlamentarisches Informationsrecht ueber Unterstuetzungseinsaetze der Bundespolizei erstreckt sich nur auf den Verantwortungsbereich des BundesSiehe auchPressemitteilung Nr. 37/2015 vom 2. Juni 2015
","2 BvE 7/11",2015-06-02 02:00:00,2015,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015-05-23 02:00:00,0,14933,0,0
"936",936,"20150616_2bvr271810.txt",20150616,"54/2015","15. Juli 2015","Eilkompetenz der Ermittlungsbehoerden fuer eine Durchsuchungsanordnung endet mit der Befassung des zustaendigen RichtersSiehe auchPressemitteilung Nr. 54/2015 vom 15. Juli 2015
","2 BvR 2718/10",2015-06-16 02:00:00,2015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-06 02:00:00,0,14053,0,0
"937",937,"20150623_1bvl001311.txt",20150623,"55/2015","17. Juli 2015","Ersatzbemessungsgrundlage im Grunderwerbsteuerrecht verfassungswidrigSiehe auchPressemitteilung Nr. 55/2015 vom 17. Juli 2015
","1 BvL 13/11",2015-06-23 02:00:00,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-06-13 02:00:00,1,12465,1,0
"938",938,"20150630_2bvr128211.txt",20150630,"59/2015","11. August 2015","Verleihung des Koerperschaftsstatus an Religionsgemeinschaften durch Landesgesetz verstoesst gegen den Grundsatz der GewaltenteilungSiehe auchPressemitteilung Nr. 59/2015 vom 11. August 2015
","2 BvR 1282/11",2015-06-30 02:00:00,2015,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015-06-20 02:00:00,0,19782,0,1
"939",939,"20150715_2bve000412.txt",20150715,NA,NA,"Unzulaessige Organklage gegen die Mittelzuweisung an Fraktionen, politische Stiftungen und fuer Abgeordnetenmitarbeiter im Haushalt 2012
","2 BvE 4/12",2015-07-15 02:00:00,2015,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015-07-05 02:00:00,1,13746,0,0
"940",940,"20150715_2bvr229213.txt",20150715,"64/2015","2. September 2015","Verfassungsbeschwerde gegen „Dritten Weg“ im kirchlichen Arbeitsrecht unzulaessigSiehe auchPressemitteilung Nr. 64/2015 vom 2. September 2015
","2 BvR 2292/13",2015-07-15 02:00:00,2015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-07-05 02:00:00,1,7844,0,0
"941",941,"20150721_1bvf000213.txt",20150721,"57/2015","21. Juli 2015","Keine Gesetzgebungskompetenz des Bundes fuer das Betreuungsgeld Siehe auchPressemitteilung Nr. 57/2015 vom 21. Juli 2015
","1 BvF 2/13",2015-07-21 02:00:00,2015,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015-07-11 02:00:00,0,11733,0,1
"942",942,"20150820_vz001114.txt",20150820,"66/2015","4. September 2015","Entschaedigung wegen unangemessener Verzoegerung eines Verfassungsbeschwerdeverfahrens im Rahmen der ZustaendigkeitsklaerungSiehe auchPressemitteilung Nr. 66/2015 vom 4. September 2015
","1 BvR 2781/13",2015-08-20 02:00:00,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-10 02:00:00,0,7472,0,0
"943",943,"20150826_2bvf000115.txt",20150826,"63/2015","1. September 2015","Einstweilige Anordnung gegen die Loeschung von Daten aus dem Zensus 2011Siehe auchPressemitteilung Nr. 63/2015 vom 1. September 2015
","2 BvF 1/15",2015-08-26 02:00:00,2015,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015-08-16 02:00:00,0,5898,0,1
"944",944,"20150918_1bvr079614.txt",20150918,NA,NA,"Ablehnung der Auslagenerstattung aus Billigkeitserwaegungen
","1 BvR 796/14",2015-09-18 02:00:00,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-08 02:00:00,1,300,0,0
"945",945,"20150922_2bve000111.txt",20150922,"70/2015","22. September 2015","Grundsatz der Spiegelbildlichkeit von Parlament und Ausschuessen gilt nicht fuer Arbeitsgruppen des VermittlungsausschussesSiehe auchPressemitteilung Nr. 70/2015 vom 22. September 2015
","2 BvE 1/11",2015-09-22 02:00:00,2015,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015-09-12 02:00:00,0,15348,0,0
"946",946,"20150923_2bve000611.txt",20150923,"71/2015","23. September 2015","Zur Reichweite des Parlamentsvorbehalts fuer Streitkraefteeinsaetze bei Gefahr im VerzugSiehe auchPressemitteilung Nr. 71/2015 vom 23. September 2015
","2 BvE 6/11",2015-09-23 02:00:00,2015,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015-09-13 02:00:00,0,16393,0,0
"947",947,"20150928_2bvc000914.txt",20150928,NA,NA,"Verwerfung (A-limine-Abweisung) einer Wahlpruefungsbeschwerde
","2 BvC 9/14",2015-09-28 02:00:00,2015,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-18 02:00:00,0,132,0,0
"948",948,"20150928_2bvc004514.txt",20150928,NA,NA,"Verwerfung (A-limine-Abweisung) einer Wahlpruefungsbeschwerde
","2 BvC 45/14",2015-09-28 02:00:00,2015,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-18 02:00:00,0,131,0,0
"949",949,"20150930_2bvc001914.txt",20150930,NA,NA,"Verwerfung (A-limine-Abweisung) einer Wahlpruefungsbeschwerde
","2 BvC 19/14",2015-09-30 02:00:00,2015,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-20 02:00:00,0,131,0,0
"950",950,"20151006_1bvr157115.txt",20151006,"73/2015","9. Oktober 2015","Antraege auf einstweilige Anordnung gegen das Tarifeinheitsgesetz erfolglosSiehe auchPressemitteilung Nr. 73/2015 vom 9. Oktober 2015
","1 BvR 1571/15",2015-10-06 02:00:00,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-26 02:00:00,0,4943,0,0
"951",951,"20151103_2bvr273514.txt",20151103,NA,NA,"Verlaengerung der einstweiligen Aussetzung der Auslieferung an die Behoerden der Italienischen Republik
","2 BvR 2735/14",2015-11-03 01:00:00,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-24 02:00:00,1,239,0,0
"952",952,"20151107_2bvq003915.txt",20151107,"80/2015","7. November 2015","Einstweilige Anordnung auf Entfernung einer Pressemitteilung aus dem Internetauftritt des BundesbildungsministeriumsSiehe auchPressemitteilung Nr. 80/2015 vom 7. November 2015
","2 BvQ 39/15",2015-11-07 01:00:00,2015,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-28 01:00:00,1,1464,0,0
"953",953,"20151110_1bvr205612.txt",20151110,"86/2015","20. November 2015","Unzulaessige Verfassungsbeschwerde gegen Versagung von Therapiekosten und Regelungsbefugnisse des Gemeinsamen BundesausschussesSiehe auchPressemitteilung Nr. 86/2015 vom 20. November 2015
","1 BvR 2056/12",2015-11-10 01:00:00,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-10-31 01:00:00,1,3492,0,0
"954",954,"20151117_2bvl001909.txt",20151117,"95/2015","18. Dezember 2015","Bezuege saechsischer Beamter der Besoldungsgruppe A 10 im Jahr 2011 verfassungswidrigSiehe auchPressemitteilung Nr. 95/2015 vom 18. Dezember 2015
","2 BvL 19/09",2015-11-17 01:00:00,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-11-07 01:00:00,0,29891,1,0
"955",955,"20151202_2bvb000113.txt",20151202,"90/2015","7. Dezember 2015","NPD-Verbotsverfahren: Verhandlungstermine am 1., 2. und 3. Maerz 2016 jeweils um 10.00 UhrSiehe auchPressemitteilung Nr. 90/2015 vom 7. Dezember 2015
","2 BvB 1/13",2015-12-02 01:00:00,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015-11-22 01:00:00,0,304,0,0
"956",956,"20151208_vz000115.txt",20151208,"96/2015","22. Dezember 2015","Erfolgslose Verzoegerungsbeschwerde wegen der Dauer eines VerfassungsbeschwerdeverfahrensSiehe auchPressemitteilung Nr. 96/2015 vom 22. Dezember 2015
","1 BvR 99/11",2015-12-08 01:00:00,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-28 01:00:00,0,5470,0,0
"957",957,"20151215_2bvl000112.txt",20151215,"9/2016","2. Februar 2016","ueberschreibung eines Doppelbesteuerungsabkommens durch innerstaatliches Gesetz („Treaty Override“) ist verfassungsrechtlich zulaessigSiehe auchPressemitteilung Nr. 9/2016 vom 12. Februar 2016
","2 BvL 1/12",2015-12-15 01:00:00,2015,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-12-05 01:00:00,0,22293,0,0
"958",958,"20151215_2bvr273514.txt",20151215,"4/2016","6. Januar 2016","Gewaehrleistung einzelfallbezogenen Grundrechtsschutzes im Rahmen der IdentitaetskontrolleSiehe auchPressemitteilung Nr. 4/2016 vom 26. Januar 2016
","2 BvR 2735/14",2015-12-15 01:00:00,2015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-05 01:00:00,0,22964,0,0
"959",959,"20151216_2bvr195813.txt",20151216,"5/2016","8. Januar 2016","Ein Dienstposten kann mehreren Besoldungsgruppen zugeordnet werden, wenn hierfuer ein sachlicher Grund bestehtSiehe auchPressemitteilung Nr. 5/2016 vom 28. Januar 2016
","2 BvR 1958/13",2015-12-16 01:00:00,2015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-12-06 01:00:00,0,8685,0,0
"960",960,"20160112_1bvl000613.txt",20160112,"6/2016","2. Februar 2016","Verbot der Partnerschaftsgesellschaft von Rechtsanwaelten mit aerzten und Apothekern ist verfassungswidrigSiehe auchPressemitteilung Nr. 6/2016 vom 2. Februar 2016
","1 BvL 6/13",2016-01-12 01:00:00,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-02 01:00:00,0,12940,1,0
"961",961,"20160112_1bvr310213.txt",20160112,"8/2016","1. Februar 2016","Ausschluss juristischer Personen vom Amt des Insolvenzverwalters ist verfassungsgemaessSiehe auchPressemitteilung Nr. 8/2016 vom 11. Februar 2016
","1 BvR 3102/13",2016-01-12 01:00:00,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-01-02 01:00:00,0,7093,0,0
"962",962,"20160115_2bvc002414.txt",20160115,NA,NA,"Erfolglose Wahlpruefungsbeschwerde
","2 BvC 24/14",2016-01-15 01:00:00,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-01-05 01:00:00,0,147,0,0
"963",963,"20160127_2bvc005914.txt",20160127,NA,NA,"Erfolglose Wahlpruefungsbeschwerde
","2 BvC 59/14",2016-01-27 01:00:00,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-01-17 01:00:00,1,142,0,0
"964",964,"20160202_2bvc002614.txt",20160202,NA,NA,"Unbegruendeter Antrag auf Richterablehnung
","2 BvC 26/14",2016-02-02 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-23 01:00:00,1,372,0,0
"965",965,"20160203_2bvc002614.txt",20160203,NA,NA,"Erfolglose Wahlpruefungsbeschwerde
","2 BvC 26/14",2016-02-03 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-01-24 01:00:00,1,130,0,0
"966",966,"20160210_2bvc003014.txt",20160210,NA,NA,"Wahlpruefungsbeschwerde erfolglos
","2 BvC 30/14",2016-02-10 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-01-31 01:00:00,0,130,0,0
"967",967,"20160215_2bvf000115.txt",20160215,"63/2015","1. September 2015","Einstweilige Anordnung gegen die Loeschung von Daten aus dem Zensus 2011Siehe auchPressemitteilung Nr. 63/2015 vom 1. September 2015
","2 BvF 1/15",2016-02-15 01:00:00,2016,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016-02-05 01:00:00,0,541,0,1
"968",968,"20160217_1bvl000810.txt",20160217,"15/2016","18. Maerz 2016","Wesentliche Entscheidungen zur Akkreditierung von Studiengaengen muss der Gesetzgeber selbst treffenSiehe auchPressemitteilung Nr. 15/2016 vom 18. Maerz 2016
","1 BvL 8/10",2016-02-17 01:00:00,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-02-07 01:00:00,1,13665,1,0
"969",969,"20160218_2bvc006914.txt",20160218,NA,NA,"Besetzungsruege und Antrag auf Richterablehnung sowie Wahlpruefungsbeschwerde erfolglos
","2 BvC 69/14",2016-02-18 01:00:00,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-02-08 01:00:00,1,675,0,0
"970",970,"20160218_2bve000615.txt",20160218,NA,NA,"Erfolgloses Organstreitverfahren betreffend den Einsatz bewaffneter deutscher Streitkraefte zur Verhuetung und Unterbindung terroristischer Handlungen durch den sog. Islamischen Staat
","2 BvE 6/15",2016-02-18 01:00:00,2016,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016-02-08 01:00:00,1,1488,0,0
"971",971,"20160220_2bvc003914.txt",20160220,NA,NA,"Erfolglose Wahlpruefungsbeschwerde
","2 BvC 39/14",2016-02-20 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-02-10 01:00:00,1,189,0,0
"972",972,"20160301_2bvb000113.txt",20160301,NA,NA,"Besetzungsruege betreffend BVRin Koenig und BVR Maidowski erfolglos
","2 BvB 1/13",2016-03-01 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016-02-20 01:00:00,0,1263,0,0
"973",973,"20160301_2bvb000113a.txt",20160301,NA,NA,"Ablehnung des BVR Huber wegen Besorgnis der Befangenheit unbegruendet
","2 BvB 1/13",2016-03-01 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016-02-20 01:00:00,0,2945,0,0
"974",974,"20160301_2bvb000113b.txt",20160301,NA,NA,"Ablehnung des BVR Mueller wegen Besorgnis der Befangenheit unbegruendet
","2 BvB 1/13",2016-03-01 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016-02-20 01:00:00,0,2401,0,0
"975",975,"20160301_2bvb000113c.txt",20160301,NA,NA,"Besetzungsruege und Ablehnungsgesuche gegen Mitglieder des Gerichts erfolglos
","2 BvB 1/13",2016-03-01 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016-02-20 01:00:00,0,1608,0,0
"976",976,"20160302_2bvc002714.txt",20160302,NA,NA,"Unzulaessiges Ablehnungsgesuch und erfolglose Wahlpruefungsbeschwerde
","2 BvC 27/14",2016-03-02 01:00:00,2016,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-02-21 01:00:00,0,148,0,0
"977",977,"20160303_2bvc001814.txt",20160303,NA,NA,"Wahlpruefungsbeschwerde verworfen
","2 BvC 18/14",2016-03-03 01:00:00,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016-02-22 01:00:00,0,130,0,0
